seed,correlation,delete_rate,query_id,method,recall_at_k,secure_topk_exact,raw_candidates,latency_ms,violations,certified
37,positive,0.24,5,PostFilter-IVF,0.400000,0.000000,598.000,0.531412,0,0
37,positive,0.24,5,PreFilter-IVF,0.500000,0.000000,472.000,1.271076,0,0
37,positive,0.24,5,BitmapSlice-Exact,1.000000,1.000000,114.000,0.245909,0,1
37,positive,0.24,5,PACER-A,1.000000,1.000000,114.000,2.476831,0,1
37,positive,0.24,5,PACER-C,1.000000,1.000000,114.000,2.334160,0,1
37,positive,0.24,5,PACER-X,1.000000,1.000000,114.000,2.270363,0,1
37,positive,0.24,6,PostFilter-IVF,0.333333,0.000000,627.000,0.576189,0,0
37,positive,0.24,6,PreFilter-IVF,1.000000,1.000000,262.000,0.586624,0,0
37,positive,0.24,6,BitmapSlice-Exact,1.000000,1.000000,5.000,0.091840,0,1
37,positive,0.24,6,PACER-A,1.000000,1.000000,5.000,0.393868,0,1
37,positive,0.24,6,PACER-C,1.000000,1.000000,5.000,0.334917,0,1
37,positive,0.24,6,PACER-X,1.000000,1.000000,5.000,0.367014,0,1
37,positive,0.24,7,PostFilter-IVF,0.333333,0.000000,517.000,0.488643,0,0
37,positive,0.24,7,PreFilter-IVF,1.000000,1.000000,128.000,0.471655,0,0
37,positive,0.24,7,BitmapSlice-Exact,1.000000,1.000000,3.000,0.060753,0,1
37,positive,0.24,7,PACER-A,1.000000,1.000000,3.000,0.190811,0,1
37,positive,0.24,7,PACER-C,1.000000,1.000000,3.000,0.179220,0,1
37,positive,0.24,7,PACER-X,1.000000,1.000000,3.000,0.191530,0,1
37,positive,0.24,8,PostFilter-IVF,0.900000,0.000000,700.000,0.601182,0,0
37,positive,0.24,8,PreFilter-IVF,1.000000,1.000000,675.000,2.186914,0,0
37,positive,0.24,8,BitmapSlice-Exact,1.000000,1.000000,1740.000,2.526413,0,1
37,positive,0.24,8,PACER-A,1.000000,1.000000,700.000,2.346305,0,0
37,positive,0.24,8,PACER-C,1.000000,1.000000,1740.000,5.772210,0,1
37,positive,0.24,8,PACER-X,1.000000,1.000000,1740.000,6.230076,0,1
37,positive,0.24,9,PostFilter-IVF,0.400000,0.000000,541.000,0.543034,0,0
37,positive,0.24,9,PreFilter-IVF,0.500000,0.000000,503.000,1.178576,0,0
37,positive,0.24,9,BitmapSlice-Exact,1.000000,1.000000,83.000,0.201853,0,1
37,positive,0.24,9,PACER-A,1.000000,1.000000,83.000,2.329409,0,1
37,positive,0.24,9,PACER-C,1.000000,1.000000,83.000,2.218587,0,1
37,positive,0.24,9,PACER-X,1.000000,1.000000,83.000,2.329539,0,1
37,positive,0.24,10,PostFilter-IVF,1.000000,1.000000,637.000,0.520229,0,0
37,positive,0.24,10,PreFilter-IVF,1.000000,1.000000,96.000,0.350499,0,0
37,positive,0.24,10,BitmapSlice-Exact,1.000000,1.000000,4.000,0.059526,0,1
37,positive,0.24,10,PACER-A,1.000000,1.000000,4.000,0.120251,0,1
37,positive,0.24,10,PACER-C,1.000000,1.000000,4.000,0.171877,0,1
37,positive,0.24,10,PACER-X,1.000000,1.000000,4.000,0.166703,0,1
37,positive,0.24,11,PostFilter-IVF,1.000000,1.000000,642.000,0.805549,0,0
37,positive,0.24,11,PreFilter-IVF,1.000000,1.000000,61.000,0.459057,0,0
37,positive,0.24,11,BitmapSlice-Exact,1.000000,1.000000,1.000,0.076526,0,1
37,positive,0.24,11,PACER-A,1.000000,1.000000,1.000,0.167878,0,1
37,positive,0.24,11,PACER-C,1.000000,1.000000,1.000,0.162854,0,1
37,positive,0.24,11,PACER-X,1.000000,1.000000,1.000,0.149139,0,1
37,positive,0.24,12,PostFilter-IVF,1.000000,1.000000,510.000,0.756441,0,0
37,positive,0.24,12,PreFilter-IVF,1.000000,1.000000,503.000,47.025561,0,0
37,positive,0.24,12,BitmapSlice-Exact,1.000000,1.000000,1748.000,2.535851,0,1
37,positive,0.24,12,PACER-A,1.000000,1.000000,700.000,3.601849,0,0
37,positive,0.24,12,PACER-C,1.000000,1.000000,1748.000,5.786137,0,1
37,positive,0.24,12,PACER-X,1.000000,1.000000,1748.000,6.047087,0,1
37,positive,0.24,13,PostFilter-IVF,0.400000,0.000000,700.000,0.578671,0,0
37,positive,0.24,13,PreFilter-IVF,0.600000,0.000000,722.000,1.346134,0,0
37,positive,0.24,13,BitmapSlice-Exact,1.000000,1.000000,97.000,0.182265,0,1
37,positive,0.24,13,PACER-A,1.000000,1.000000,97.000,2.175724,0,1
37,positive,0.24,13,PACER-C,1.000000,1.000000,97.000,2.296801,0,1
37,positive,0.24,13,PACER-X,1.000000,1.000000,97.000,2.128040,0,1
37,positive,0.24,14,PostFilter-IVF,0.142857,0.000000,638.000,0.688064,0,0
37,positive,0.24,14,PreFilter-IVF,1.000000,1.000000,248.000,0.695465,0,0
37,positive,0.24,14,BitmapSlice-Exact,1.000000,1.000000,8.000,0.094627,0,1
37,positive,0.24,14,PACER-A,1.000000,1.000000,8.000,0.327374,0,1
37,positive,0.24,14,PACER-C,1.000000,1.000000,8.000,0.288055,0,1
37,positive,0.24,14,PACER-X,1.000000,1.000000,8.000,0.354894,0,1
37,positive,0.24,15,PostFilter-IVF,0.000000,0.000000,590.000,0.483030,0,0
37,positive,0.24,15,PreFilter-IVF,1.000000,1.000000,155.000,0.416427,0,0
37,positive,0.24,15,BitmapSlice-Exact,1.000000,1.000000,2.000,0.096337,0,1
37,positive,0.24,15,PACER-A,1.000000,1.000000,2.000,0.284054,0,1
37,positive,0.24,15,PACER-C,1.000000,1.000000,2.000,0.190609,0,1
37,positive,0.24,15,PACER-X,1.000000,1.000000,2.000,0.206482,0,1
37,independent,0.0,0,PostFilter-IVF,0.900000,0.000000,582.000,0.615336,0,0
37,independent,0.0,0,PreFilter-IVF,0.900000,0.000000,591.000,0.995301,0,0
37,independent,0.0,0,BitmapSlice-Exact,1.000000,1.000000,1789.000,2.057907,0,1
37,independent,0.0,0,PACER-A,1.000000,1.000000,700.000,2.540186,0,0
37,independent,0.0,0,PACER-C,1.000000,1.000000,1789.000,5.901430,0,1
37,independent,0.0,0,PACER-X,1.000000,1.000000,1789.000,5.629984,0,1
37,independent,0.0,1,PostFilter-IVF,0.700000,0.000000,651.000,0.629607,0,0
37,independent,0.0,1,PreFilter-IVF,0.600000,0.000000,749.000,1.139165,0,0
37,independent,0.0,1,BitmapSlice-Exact,1.000000,1.000000,81.000,0.168216,0,1
37,independent,0.0,1,PACER-A,1.000000,1.000000,81.000,2.409132,0,1
37,independent,0.0,1,PACER-C,1.000000,1.000000,81.000,2.434552,0,1
37,independent,0.0,1,PACER-X,1.000000,1.000000,81.000,52.758605,0,1
37,independent,0.0,2,PostFilter-IVF,0.000000,0.000000,556.000,0.517374,0,0
37,independent,0.0,2,PreFilter-IVF,1.000000,1.000000,185.000,0.598911,0,0
37,independent,0.0,2,BitmapSlice-Exact,1.000000,1.000000,4.000,0.067235,0,1
37,independent,0.0,2,PACER-A,1.000000,1.000000,4.000,0.428103,0,1
37,independent,0.0,2,PACER-C,1.000000,1.000000,4.000,0.307561,0,1
37,independent,0.0,2,PACER-X,1.000000,1.000000,4.000,0.310641,0,1
37,independent,0.0,3,PostFilter-IVF,0.000000,0.000000,558.000,0.458466,0,0
37,independent,0.0,3,PreFilter-IVF,1.000000,1.000000,42.000,0.299492,0,0
37,independent,0.0,3,BitmapSlice-Exact,1.000000,1.000000,1.000,0.054230,0,1
37,independent,0.0,3,PACER-A,1.000000,1.000000,1.000,0.129209,0,1
37,independent,0.0,3,PACER-C,1.000000,1.000000,1.000,0.197314,0,1
37,independent,0.0,3,PACER-X,1.000000,1.000000,1.000,0.120741,0,1
37,independent,0.0,4,PostFilter-IVF,0.900000,0.000000,551.000,0.641136,0,0
37,independent,0.0,4,PreFilter-IVF,0.900000,0.000000,572.000,1.546246,0,0
37,independent,0.0,4,BitmapSlice-Exact,1.000000,1.000000,1727.000,2.888625,0,1
37,independent,0.0,4,PACER-A,0.900000,0.000000,700.000,3.459181,0,0
37,independent,0.0,4,PACER-C,1.000000,1.000000,1727.000,5.783607,0,1
37,independent,0.0,4,PACER-X,1.000000,1.000000,1727.000,5.462290,0,1
37,independent,0.0,5,PostFilter-IVF,0.500000,0.000000,512.000,0.572242,0,0
37,independent,0.0,5,PreFilter-IVF,0.500000,0.000000,558.000,0.817885,0,0
37,independent,0.0,5,BitmapSlice-Exact,1.000000,1.000000,107.000,0.273595,0,1
37,independent,0.0,5,PACER-A,1.000000,1.000000,107.000,2.630309,0,1
37,independent,0.0,5,PACER-C,1.000000,1.000000,107.000,2.580957,0,1
37,independent,0.0,5,PACER-X,1.000000,1.000000,107.000,2.695662,0,1
37,independent,0.0,6,PostFilter-IVF,0.000000,0.000000,559.000,0.489927,0,0
37,independent,0.0,6,PreFilter-IVF,1.000000,1.000000,195.000,0.448537,0,0
37,independent,0.0,6,BitmapSlice-Exact,1.000000,1.000000,4.000,0.073031,0,1
37,independent,0.0,6,PACER-A,1.000000,1.000000,4.000,0.219152,0,1
37,independent,0.0,6,PACER-C,1.000000,1.000000,4.000,40.680114,0,1
37,independent,0.0,6,PACER-X,1.000000,1.000000,4.000,0.552624,0,1
37,independent,0.0,7,PostFilter-IVF,0.000000,0.000000,700.000,1.164158,0,0
37,independent,0.0,7,PreFilter-IVF,1.000000,1.000000,90.000,0.432055,0,0
37,independent,0.0,7,BitmapSlice-Exact,1.000000,1.000000,1.000,0.101489,0,1
37,independent,0.0,7,PACER-A,1.000000,1.000000,1.000,0.212271,0,1
37,independent,0.0,7,PACER-C,1.000000,1.000000,1.000,0.209862,0,1
37,independent,0.0,7,PACER-X,1.000000,1.000000,1.000,0.153059,0,1
37,independent,0.0,8,PostFilter-IVF,0.800000,0.000000,534.000,0.497113,0,0
37,independent,0.0,8,PreFilter-IVF,0.500000,0.000000,567.000,1.089292,0,0
37,independent,0.0,8,BitmapSlice-Exact,1.000000,1.000000,1725.000,2.123558,0,1
37,independent,0.0,8,PACER-A,0.900000,0.000000,700.000,2.783875,0,0
37,independent,0.0,8,PACER-C,1.000000,1.000000,1725.000,6.036791,0,1
37,independent,0.0,8,PACER-X,1.000000,1.000000,1725.000,5.615433,0,1
37,independent,0.0,9,PostFilter-IVF,0.300000,0.000000,569.000,0.550015,0,0
37,independent,0.0,9,PreFilter-IVF,0.400000,0.000000,596.000,0.915240,0,0
37,independent,0.0,9,BitmapSlice-Exact,1.000000,1.000000,94.000,0.178758,0,1
37,independent,0.0,9,PACER-A,1.000000,1.000000,94.000,2.494386,0,1
37,independent,0.0,9,PACER-C,1.000000,1.000000,94.000,2.256223,0,1
37,independent,0.0,9,PACER-X,1.000000,1.000000,94.000,2.459631,0,1
37,independent,0.0,10,PostFilter-IVF,0.000000,0.000000,647.000,0.501170,0,0
37,independent,0.0,10,PreFilter-IVF,1.000000,1.000000,160.000,0.626189,0,0
37,independent,0.0,10,BitmapSlice-Exact,1.000000,1.000000,5.000,0.061240,0,1
37,independent,0.0,10,PACER-A,1.000000,1.000000,5.000,0.260499,0,1
37,independent,0.0,10,PACER-C,1.000000,1.000000,5.000,0.238268,0,1
37,independent,0.0,10,PACER-X,1.000000,1.000000,5.000,0.269786,0,1
37,independent,0.0,11,PostFilter-IVF,0.000000,0.000000,583.000,0.517686,0,0
37,independent,0.0,11,PreFilter-IVF,1.000000,1.000000,119.000,0.351125,0,0
37,independent,0.0,11,BitmapSlice-Exact,1.000000,1.000000,1.000,0.096524,0,1
37,independent,0.0,11,PACER-A,1.000000,1.000000,1.000,0.257980,0,1
37,independent,0.0,11,PACER-C,1.000000,1.000000,1.000,0.222624,0,1
37,independent,0.0,11,PACER-X,1.000000,1.000000,1.000,0.146214,0,1
37,independent,0.0,12,PostFilter-IVF,0.300000,0.000000,591.000,0.551519,0,0
37,independent,0.0,12,PreFilter-IVF,0.200000,0.000000,505.000,1.268139,0,0
37,independent,0.0,12,BitmapSlice-Exact,1.000000,1.000000,1785.000,2.063843,0,1
37,independent,0.0,12,PACER-A,1.000000,1.000000,700.000,2.903540,0,0
37,independent,0.0,12,PACER-C,1.000000,1.000000,1785.000,5.626822,0,1
37,independent,0.0,12,PACER-X,1.000000,1.000000,1785.000,5.653611,0,1
37,independent,0.0,13,PostFilter-IVF,0.600000,0.000000,639.000,0.627559,0,0
37,independent,0.0,13,PreFilter-IVF,0.600000,0.000000,606.000,1.750340,0,0
37,independent,0.0,13,BitmapSlice-Exact,1.000000,1.000000,98.000,0.272816,0,1
37,independent,0.0,13,PACER-A,1.000000,1.000000,98.000,2.934946,0,1
37,independent,0.0,13,PACER-C,1.000000,1.000000,98.000,7.638934,0,1
37,independent,0.0,13,PACER-X,1.000000,1.000000,98.000,3.473570,0,1
37,independent,0.0,14,PostFilter-IVF,0.000000,0.000000,667.000,0.599636,0,0
37,independent,0.0,14,PreFilter-IVF,1.000000,1.000000,171.000,0.601252,0,0
37,independent,0.0,14,BitmapSlice-Exact,1.000000,1.000000,3.000,0.071527,0,1
37,independent,0.0,14,PACER-A,1.000000,1.000000,3.000,0.260444,0,1
37,independent,0.0,14,PACER-C,1.000000,1.000000,3.000,0.217709,0,1
37,independent,0.0,14,PACER-X,1.000000,1.000000,3.000,0.233795,0,1
37,independent,0.0,15,PostFilter-IVF,0.000000,0.000000,601.000,0.532418,0,0
37,independent,0.0,15,PreFilter-IVF,1.000000,1.000000,175.000,0.560471,0,0
37,independent,0.0,15,BitmapSlice-Exact,1.000000,1.000000,2.000,0.090319,0,1
37,independent,0.0,15,PACER-A,1.000000,1.000000,2.000,0.233218,0,1
37,independent,0.0,15,PACER-C,1.000000,1.000000,2.000,0.265768,0,1
37,independent,0.0,15,PACER-X,1.000000,1.000000,2.000,0.231718,0,1
37,independent,0.12,0,PostFilter-IVF,0.800000,0.000000,582.000,1.140352,0,0
37,independent,0.12,0,PreFilter-IVF,0.800000,0.000000,591.000,1.791836,0,0
37,independent,0.12,0,BitmapSlice-Exact,1.000000,1.000000,1789.000,3.233955,0,1
37,independent,0.12,0,PACER-A,1.000000,1.000000,700.000,3.324890,0,0
37,independent,0.12,0,PACER-C,1.000000,1.000000,1789.000,51.917575,0,1
37,independent,0.12,0,PACER-X,1.000000,1.000000,1789.000,7.275779,0,1
37,independent,0.12,1,PostFilter-IVF,0.700000,0.000000,651.000,0.866888,0,0
37,independent,0.12,1,PreFilter-IVF,0.600000,0.000000,749.000,1.697508,0,0
37,independent,0.12,1,BitmapSlice-Exact,1.000000,1.000000,81.000,0.279115,0,1
37,independent,0.12,1,PACER-A,1.000000,1.000000,81.000,3.180483,0,1
37,independent,0.12,1,PACER-C,1.000000,1.000000,81.000,2.612827,0,1
37,independent,0.12,1,PACER-X,1.000000,1.000000,81.000,3.306455,0,1
37,independent,0.12,2,PostFilter-IVF,0.000000,0.000000,556.000,0.461275,0,0
37,independent,0.12,2,PreFilter-IVF,1.000000,1.000000,185.000,0.647841,0,0
37,independent,0.12,2,BitmapSlice-Exact,1.000000,1.000000,4.000,0.101455,0,1
37,independent,0.12,2,PACER-A,1.000000,1.000000,4.000,0.329959,0,1
37,independent,0.12,2,PACER-C,1.000000,1.000000,4.000,0.377325,0,1
37,independent,0.12,2,PACER-X,1.000000,1.000000,4.000,0.342508,0,1
37,independent,0.12,3,PostFilter-IVF,0.000000,0.000000,558.000,0.783456,0,0
37,independent,0.12,3,PreFilter-IVF,1.000000,1.000000,42.000,0.399650,0,0
37,independent,0.12,3,BitmapSlice-Exact,1.000000,1.000000,1.000,0.097728,0,1
37,independent,0.12,3,PACER-A,1.000000,1.000000,1.000,0.233066,0,1
37,independent,0.12,3,PACER-C,1.000000,1.000000,1.000,0.228222,0,1
37,independent,0.12,3,PACER-X,1.000000,1.000000,1.000,0.151157,0,1
37,independent,0.12,4,PostFilter-IVF,0.800000,0.000000,551.000,0.485440,0,0
37,independent,0.12,4,PreFilter-IVF,0.800000,0.000000,572.000,1.443893,0,0
37,independent,0.12,4,BitmapSlice-Exact,1.000000,1.000000,1727.000,1.911293,0,1
37,independent,0.12,4,PACER-A,0.800000,0.000000,700.000,2.610047,0,0
37,independent,0.12,4,PACER-C,1.000000,1.000000,1727.000,7.037077,0,1
37,independent,0.12,4,PACER-X,1.000000,1.000000,1727.000,8.484678,0,1
37,independent,0.12,5,PostFilter-IVF,0.600000,0.000000,512.000,0.483732,0,0
37,independent,0.12,5,PreFilter-IVF,0.600000,0.000000,558.000,1.002551,0,0
37,independent,0.12,5,BitmapSlice-Exact,1.000000,1.000000,107.000,0.201474,0,1
37,independent,0.12,5,PACER-A,1.000000,1.000000,107.000,2.874692,0,1
37,independent,0.12,5,PACER-C,1.000000,1.000000,107.000,3.125912,0,1
37,independent,0.12,5,PACER-X,1.000000,1.000000,107.000,4.644740,0,1
37,independent,0.12,6,PostFilter-IVF,0.000000,0.000000,559.000,0.503923,0,0
37,independent,0.12,6,PreFilter-IVF,1.000000,1.000000,195.000,0.660652,0,0
37,independent,0.12,6,BitmapSlice-Exact,1.000000,1.000000,4.000,0.120932,0,1
37,independent,0.12,6,PACER-A,1.000000,1.000000,4.000,0.272927,0,1
37,independent,0.12,6,PACER-C,1.000000,1.000000,4.000,0.226594,0,1
37,independent,0.12,6,PACER-X,1.000000,1.000000,4.000,0.286877,0,1
37,independent,0.12,7,PostFilter-IVF,0.000000,0.000000,700.000,0.882483,0,0
37,independent,0.12,7,PreFilter-IVF,1.000000,1.000000,90.000,0.520013,0,0
37,independent,0.12,7,BitmapSlice-Exact,1.000000,1.000000,1.000,0.059501,0,1
37,independent,0.12,7,PACER-A,1.000000,1.000000,1.000,0.162290,0,1
37,independent,0.12,7,PACER-C,1.000000,1.000000,1.000,0.128397,0,1
37,independent,0.12,7,PACER-X,1.000000,1.000000,1.000,0.118192,0,1
37,independent,0.12,8,PostFilter-IVF,0.700000,0.000000,534.000,0.555133,0,0
37,independent,0.12,8,PreFilter-IVF,0.300000,0.000000,567.000,1.039332,0,0
37,independent,0.12,8,BitmapSlice-Exact,1.000000,1.000000,1725.000,42.679117,0,1
37,independent,0.12,8,PACER-A,0.900000,0.000000,700.000,3.111187,0,0
37,independent,0.12,8,PACER-C,1.000000,1.000000,1725.000,7.083979,0,1
37,independent,0.12,8,PACER-X,1.000000,1.000000,1725.000,7.215026,0,1
37,independent,0.12,9,PostFilter-IVF,0.400000,0.000000,569.000,0.637657,0,0
37,independent,0.12,9,PreFilter-IVF,0.500000,0.000000,596.000,1.010294,0,0
37,independent,0.12,9,BitmapSlice-Exact,1.000000,1.000000,94.000,0.187861,0,1
37,independent,0.12,9,PACER-A,1.000000,1.000000,94.000,2.460496,0,1
37,independent,0.12,9,PACER-C,1.000000,1.000000,94.000,2.982442,0,1
37,independent,0.12,9,PACER-X,1.000000,1.000000,94.000,2.788613,0,1
37,independent,0.12,10,PostFilter-IVF,0.000000,0.000000,647.000,0.776816,0,0
37,independent,0.12,10,PreFilter-IVF,1.000000,1.000000,160.000,0.957138,0,0
37,independent,0.12,10,BitmapSlice-Exact,1.000000,1.000000,5.000,0.071272,0,1
37,independent,0.12,10,PACER-A,1.000000,1.000000,5.000,0.462284,0,1
37,independent,0.12,10,PACER-C,1.000000,1.000000,5.000,0.275316,0,1
37,independent,0.12,10,PACER-X,1.000000,1.000000,5.000,0.307863,0,1
37,independent,0.12,11,PostFilter-IVF,0.000000,0.000000,583.000,0.464565,0,0
37,independent,0.12,11,PreFilter-IVF,1.000000,1.000000,119.000,0.552322,0,0
37,independent,0.12,11,BitmapSlice-Exact,1.000000,1.000000,1.000,0.056920,0,1
37,independent,0.12,11,PACER-A,1.000000,1.000000,1.000,0.127738,0,1
37,independent,0.12,11,PACER-C,1.000000,1.000000,1.000,0.113163,0,1
37,independent,0.12,11,PACER-X,1.000000,1.000000,1.000,0.104085,0,1
37,independent,0.12,12,PostFilter-IVF,0.300000,0.000000,591.000,0.527695,0,0
37,independent,0.12,12,PreFilter-IVF,0.200000,0.000000,505.000,1.335661,0,0
37,independent,0.12,12,BitmapSlice-Exact,1.000000,1.000000,1785.000,4.666124,0,1
37,independent,0.12,12,PACER-A,0.900000,0.000000,700.000,4.657476,0,0
37,independent,0.12,12,PACER-C,1.000000,1.000000,1785.000,7.962942,0,1
37,independent,0.12,12,PACER-X,1.000000,1.000000,1785.000,8.345598,0,1
37,independent,0.12,13,PostFilter-IVF,0.600000,0.000000,639.000,0.743860,0,0
37,independent,0.12,13,PreFilter-IVF,0.600000,0.000000,606.000,1.570622,0,0
37,independent,0.12,13,BitmapSlice-Exact,1.000000,1.000000,98.000,0.234172,0,1
37,independent,0.12,13,PACER-A,1.000000,1.000000,98.000,4.897909,0,1
37,independent,0.12,13,PACER-C,1.000000,1.000000,98.000,5.843172,0,1
37,independent,0.12,13,PACER-X,1.000000,1.000000,98.000,3.423928,0,1
37,independent,0.12,14,PostFilter-IVF,0.000000,0.000000,667.000,1.911780,0,0
37,independent,0.12,14,PreFilter-IVF,1.000000,1.000000,171.000,0.564902,0,0
37,independent,0.12,14,BitmapSlice-Exact,1.000000,1.000000,3.000,0.070334,0,1
37,independent,0.12,14,PACER-A,1.000000,1.000000,3.000,0.270113,0,1
37,independent,0.12,14,PACER-C,1.000000,1.000000,3.000,0.191167,0,1
37,independent,0.12,14,PACER-X,1.000000,1.000000,3.000,0.205325,0,1
37,independent,0.12,15,PostFilter-IVF,0.000000,0.000000,601.000,0.704377,0,0
37,independent,0.12,15,PreFilter-IVF,1.000000,1.000000,175.000,0.540383,0,0
37,independent,0.12,15,BitmapSlice-Exact,1.000000,1.000000,2.000,0.093384,0,1
37,independent,0.12,15,PACER-A,1.000000,1.000000,2.000,0.316231,0,1
37,independent,0.12,15,PACER-C,1.000000,1.000000,2.000,0.280809,0,1
37,independent,0.12,15,PACER-X,1.000000,1.000000,2.000,0.203351,0,1
37,independent,0.24,0,PostFilter-IVF,0.800000,0.000000,582.000,0.727746,0,0
37,independent,0.24,0,PreFilter-IVF,0.800000,0.000000,591.000,1.017279,0,0
37,independent,0.24,0,BitmapSlice-Exact,1.000000,1.000000,1789.000,2.126353,0,1
37,independent,0.24,0,PACER-A,1.000000,1.000000,700.000,2.517050,0,0
37,independent,0.24,0,PACER-C,1.000000,1.000000,1789.000,5.801853,0,1
37,independent,0.24,0,PACER-X,1.000000,1.000000,1789.000,6.109733,0,1
37,independent,0.24,1,PostFilter-IVF,0.800000,0.000000,651.000,0.765215,0,0
37,independent,0.24,1,PreFilter-IVF,0.600000,0.000000,749.000,1.149311,0,0
37,independent,0.24,1,BitmapSlice-Exact,1.000000,1.000000,81.000,0.188347,0,1
37,independent,0.24,1,PACER-A,1.000000,1.000000,81.000,2.651450,0,1
37,independent,0.24,1,PACER-C,1.000000,1.000000,81.000,2.434466,0,1
37,independent,0.24,1,PACER-X,1.000000,1.000000,81.000,2.461188,0,1
37,independent,0.24,2,PostFilter-IVF,0.000000,0.000000,556.000,0.489048,0,0
37,independent,0.24,2,PreFilter-IVF,1.000000,1.000000,185.000,0.708364,0,0
37,independent,0.24,2,BitmapSlice-Exact,1.000000,1.000000,4.000,0.075637,0,1
37,independent,0.24,2,PACER-A,1.000000,1.000000,4.000,0.307189,0,1
37,independent,0.24,2,PACER-C,1.000000,1.000000,4.000,0.268141,0,1
37,independent,0.24,2,PACER-X,1.000000,1.000000,4.000,0.266054,0,1
37,independent,0.24,3,PostFilter-IVF,0.000000,0.000000,558.000,0.743474,0,0
37,independent,0.24,3,PreFilter-IVF,1.000000,1.000000,42.000,0.449518,0,0
37,independent,0.24,3,BitmapSlice-Exact,1.000000,1.000000,1.000,0.078120,0,1
37,independent,0.24,3,PACER-A,1.000000,1.000000,1.000,0.144250,0,1
37,independent,0.24,3,PACER-C,1.000000,1.000000,1.000,0.117411,0,1
37,independent,0.24,3,PACER-X,1.000000,1.000000,1.000,0.115632,0,1
37,independent,0.24,4,PostFilter-IVF,0.800000,0.000000,551.000,0.823630,0,0
37,independent,0.24,4,PreFilter-IVF,0.800000,0.000000,572.000,1.999708,0,0
37,independent,0.24,4,BitmapSlice-Exact,1.000000,1.000000,1727.000,2.697524,0,1
37,independent,0.24,4,PACER-A,0.800000,0.000000,700.000,4.210987,0,0
37,independent,0.24,4,PACER-C,1.000000,1.000000,1727.000,5.761710,0,1
37,independent,0.24,4,PACER-X,1.000000,1.000000,1727.000,6.175458,0,1
37,independent,0.24,5,PostFilter-IVF,0.500000,0.000000,512.000,0.466450,0,0
37,independent,0.24,5,PreFilter-IVF,0.500000,0.000000,558.000,0.841365,0,0
37,independent,0.24,5,BitmapSlice-Exact,1.000000,1.000000,107.000,0.188053,0,1
37,independent,0.24,5,PACER-A,1.000000,1.000000,107.000,2.842431,0,1
37,independent,0.24,5,PACER-C,1.000000,1.000000,107.000,2.707091,0,1
37,independent,0.24,5,PACER-X,1.000000,1.000000,107.000,4.633651,0,1
37,independent,0.24,6,PostFilter-IVF,0.000000,0.000000,559.000,0.711745,0,0
37,independent,0.24,6,PreFilter-IVF,1.000000,1.000000,195.000,0.590391,0,0
37,independent,0.24,6,BitmapSlice-Exact,1.000000,1.000000,4.000,0.105256,0,1
37,independent,0.24,6,PACER-A,1.000000,1.000000,4.000,0.240025,0,1
37,independent,0.24,6,PACER-C,1.000000,1.000000,4.000,0.191543,0,1
37,independent,0.24,6,PACER-X,1.000000,1.000000,4.000,0.179354,0,1
37,independent,0.24,7,PostFilter-IVF,0.000000,0.000000,700.000,0.568425,0,0
37,independent,0.24,7,PreFilter-IVF,1.000000,1.000000,90.000,0.385177,0,0
37,independent,0.24,7,BitmapSlice-Exact,1.000000,1.000000,1.000,0.052251,0,1
37,independent,0.24,7,PACER-A,1.000000,1.000000,1.000,0.146079,0,1
37,independent,0.24,7,PACER-C,1.000000,1.000000,1.000,0.138827,0,1
37,independent,0.24,7,PACER-X,1.000000,1.000000,1.000,0.107249,0,1
37,independent,0.24,8,PostFilter-IVF,0.800000,0.000000,534.000,0.480571,0,0
37,independent,0.24,8,PreFilter-IVF,0.400000,0.000000,567.000,1.080709,0,0
37,independent,0.24,8,BitmapSlice-Exact,1.000000,1.000000,1725.000,2.020611,0,1
37,independent,0.24,8,PACER-A,0.900000,0.000000,700.000,2.402346,0,0
37,independent,0.24,8,PACER-C,1.000000,1.000000,1725.000,5.280026,0,1
37,independent,0.24,8,PACER-X,1.000000,1.000000,1725.000,22.503805,0,1
37,independent,0.24,9,PostFilter-IVF,0.400000,0.000000,569.000,0.510369,0,0
37,independent,0.24,9,PreFilter-IVF,0.500000,0.000000,596.000,0.934279,0,0
37,independent,0.24,9,BitmapSlice-Exact,1.000000,1.000000,94.000,0.201894,0,1
37,independent,0.24,9,PACER-A,1.000000,1.000000,94.000,2.775056,0,1
37,independent,0.24,9,PACER-C,1.000000,1.000000,94.000,2.609365,0,1
37,independent,0.24,9,PACER-X,1.000000,1.000000,94.000,2.401013,0,1
37,independent,0.24,10,PostFilter-IVF,0.000000,0.000000,647.000,0.683439,0,0
37,independent,0.24,10,PreFilter-IVF,1.000000,1.000000,160.000,0.559594,0,0
37,independent,0.24,10,BitmapSlice-Exact,1.000000,1.000000,5.000,0.062285,0,1
37,independent,0.24,10,PACER-A,1.000000,1.000000,5.000,0.264627,0,1
37,independent,0.24,10,PACER-C,1.000000,1.000000,5.000,0.296405,0,1
37,independent,0.24,10,PACER-X,1.000000,1.000000,5.000,0.292055,0,1
37,independent,0.24,11,PostFilter-IVF,0.000000,0.000000,583.000,0.490433,0,0
37,independent,0.24,11,PreFilter-IVF,1.000000,1.000000,119.000,0.337963,0,0
37,independent,0.24,11,BitmapSlice-Exact,1.000000,1.000000,1.000,0.053716,0,1
37,independent,0.24,11,PACER-A,1.000000,1.000000,1.000,0.119721,0,1
