query_id,regime,correlation,method,budget,recall_at_k,secure_topk_exact,latency_ms,candidates,raw_candidates,distance_evals,policy_checks,policy_violations,deleted_violations,tenant_violations,certified
9,medium,independent,AdaptivePostFilter-IVF,600,0.6,0,0.6982529998822429,22,600,600,600,0,0,0,0
9,medium,independent,PACER-A,600,1.0,1,5.185907000168299,197,210,210,210,0,0,0,1
10,narrow,independent,PostFilter-IVF,600,0.0,0,0.6068039999718167,0,600,600,600,0,0,0,0
10,narrow,independent,AdaptivePostFilter-IVF,600,0.0,0,0.6785959999433544,0,600,600,600,0,0,0,0
10,narrow,independent,PACER-A,600,1.0,1,0.4513769999903161,3,3,3,3,0,0,0,1
11,cold,independent,PostFilter-IVF,600,0.0,0,0.9863059999588586,0,600,600,600,0,0,0,0
11,cold,independent,AdaptivePostFilter-IVF,600,0.25,0,1.1594800000693795,1,600,600,600,0,0,0,0
11,cold,independent,PACER-A,600,1.0,1,0.6702460000269639,4,4,4,4,0,0,0,1
12,broad,independent,PostFilter-IVF,600,0.6,0,1.2002609998944536,294,600,600,600,0,0,0,0
12,broad,independent,AdaptivePostFilter-IVF,600,0.6,0,1.1715569999068975,306,600,600,600,0,0,0,0
12,broad,independent,PACER-A,600,0.6,0,3.695951999816316,550,600,600,600,0,0,0,0
13,medium,independent,PostFilter-IVF,600,0.6,0,0.7966430000578839,15,600,600,600,0,0,0,0
13,medium,independent,AdaptivePostFilter-IVF,600,0.6,0,0.9586849998868274,13,600,600,600,0,0,0,0
13,medium,independent,PACER-A,600,1.0,1,6.654422000110571,221,232,232,232,0,0,0,1
14,narrow,independent,PostFilter-IVF,600,0.25,0,0.755633999915517,1,600,600,600,0,0,0,0
14,narrow,independent,AdaptivePostFilter-IVF,600,0.25,0,1.169783000023017,1,600,600,600,0,0,0,0
14,narrow,independent,PACER-A,600,1.0,1,0.6158819999200205,4,4,4,4,0,0,0,1
15,cold,independent,PostFilter-IVF,600,0.0,0,0.6255830001009599,0,600,600,600,0,0,0,0
15,cold,independent,AdaptivePostFilter-IVF,600,0.0,0,0.8775879998665914,0,600,600,600,0,0,0,0
15,cold,independent,PACER-A,600,1.0,1,0.29142299990780884,1,1,1,1,0,0,0,1
16,broad,independent,PostFilter-IVF,600,0.6,0,1.0564630001681508,245,600,600,600,0,0,0,0
16,broad,independent,AdaptivePostFilter-IVF,600,0.3,0,1.0734140000749903,229,600,600,600,0,0,0,0
16,broad,independent,PACER-A,600,0.6,0,2.521852999961993,546,600,600,600,0,0,0,0
17,medium,independent,PostFilter-IVF,600,0.3,0,0.5585609999343433,16,600,600,600,0,0,0,0
17,medium,independent,AdaptivePostFilter-IVF,600,0.2,0,0.6699880000269332,18,600,600,600,0,0,0,0
17,medium,independent,PACER-A,600,1.0,1,5.314230000067255,201,219,219,219,0,0,0,1
18,narrow,independent,PostFilter-IVF,600,0.0,0,0.5451160000120581,0,600,600,600,0,0,0,0
18,narrow,independent,AdaptivePostFilter-IVF,600,0.0,0,0.6937709999874642,0,600,600,600,0,0,0,0
18,narrow,independent,PACER-A,600,1.0,1,0.729101999922932,7,8,8,8,0,0,0,1
19,cold,independent,PostFilter-IVF,600,0.0,0,0.9203310000884812,0,600,600,600,0,0,0,0
19,cold,independent,AdaptivePostFilter-IVF,600,0.0,0,0.8714159998817195,0,600,600,600,0,0,0,0
19,cold,independent,PACER-A,600,1.0,1,0.5584870000348019,5,5,5,5,0,0,0,1
20,broad,independent,PostFilter-IVF,600,0.8,0,0.9987250000449421,290,600,600,600,0,0,0,0
20,broad,independent,AdaptivePostFilter-IVF,600,0.7,0,0.9393420000378683,303,600,600,600,0,0,0,0
20,broad,independent,PACER-A,600,0.8,0,2.002418000074613,536,600,600,600,0,0,0,0
21,medium,independent,PostFilter-IVF,600,0.5,0,0.5360150000797148,10,600,600,600,0,0,0,0
21,medium,independent,AdaptivePostFilter-IVF,600,0.4,0,0.5801909999263444,8,600,600,600,0,0,0,0
21,medium,independent,PACER-A,600,1.0,1,4.710892000048261,199,222,222,222,0,0,0,1
22,narrow,independent,PostFilter-IVF,600,0.0,0,0.880708000067898,0,600,600,600,0,0,0,0
22,narrow,independent,AdaptivePostFilter-IVF,600,0.0,0,0.7643970000117406,0,600,600,600,0,0,0,0
22,narrow,independent,PACER-A,600,1.0,1,0.5227209999247862,6,6,6,6,0,0,0,1
23,cold,independent,PostFilter-IVF,600,0.0,0,0.5826320000323904,0,600,600,600,0,0,0,0
23,cold,independent,AdaptivePostFilter-IVF,600,0.0,0,0.6286820000696025,0,600,600,600,0,0,0,0
23,cold,independent,PACER-A,600,1.0,1,0.2906020001773868,3,3,3,3,0,0,0,1
0,broad,independent,PostFilter-IVF,1200,0.9,0,0.9355170000162616,535,1110,1110,1110,0,0,0,0
0,broad,independent,AdaptivePostFilter-IVF,1200,0.9,0,1.2264970000614994,573,1200,1200,1200,0,0,0,0
0,broad,independent,PACER-A,1200,1.0,1,4.128623000042353,1088,1200,1200,1200,0,0,0,0
1,medium,independent,PostFilter-IVF,1200,0.5,0,1.4130609999938315,28,1200,1200,1200,0,0,0,0
1,medium,independent,AdaptivePostFilter-IVF,1200,0.5,0,1.495566000130566,27,1200,1200,1200,0,0,0,0
1,medium,independent,PACER-A,1200,1.0,1,5.319215000099575,184,204,204,204,0,0,0,1
2,narrow,independent,PostFilter-IVF,1200,0.16666666666666666,0,0.7186020000062854,1,843,843,843,0,0,0,0
2,narrow,independent,AdaptivePostFilter-IVF,1200,0.16666666666666666,0,1.8289879999429104,1,1200,1200,1200,0,0,0,0
2,narrow,independent,PACER-A,1200,1.0,1,0.46874099984961504,6,6,6,6,0,0,0,1
3,cold,independent,PostFilter-IVF,1200,0.0,0,0.7418860000143468,0,959,959,959,0,0,0,0
3,cold,independent,AdaptivePostFilter-IVF,1200,0.0,0,1.2141380000230129,0,1200,1200,1200,0,0,0,0
3,cold,independent,PACER-A,1200,1.0,1,0.1765409999734402,1,1,1,1,0,0,0,1
4,broad,independent,PostFilter-IVF,1200,0.9,0,1.0043960000984953,510,1182,1182,1182,0,0,0,0
4,broad,independent,AdaptivePostFilter-IVF,1200,0.9,0,1.3178630001675629,518,1200,1200,1200,0,0,0,0
4,broad,independent,PACER-A,1200,1.0,1,4.050842999959059,1118,1200,1200,1200,0,0,0,0
5,medium,independent,PostFilter-IVF,1200,0.5,0,0.7986929999788117,24,1042,1042,1042,0,0,0,0
5,medium,independent,AdaptivePostFilter-IVF,1200,0.5,0,1.2131840001075034,25,1200,1200,1200,0,0,0,0
5,medium,independent,PACER-A,1200,1.0,1,6.207357999983287,182,205,205,205,0,0,0,1
6,narrow,independent,PostFilter-IVF,1200,0.1111111111111111,0,0.8156020001024444,1,836,836,836,0,0,0,0
6,narrow,independent,AdaptivePostFilter-IVF,1200,0.1111111111111111,0,1.8124839998563402,1,1200,1200,1200,0,0,0,0
6,narrow,independent,PACER-A,1200,1.0,1,0.6740950000221346,9,9,9,9,0,0,0,1
7,cold,independent,PostFilter-IVF,1200,0.0,0,0.6853069999124273,0,939,939,939,0,0,0,0
7,cold,independent,AdaptivePostFilter-IVF,1200,0.0,0,1.1264879999544064,0,1200,1200,1200,0,0,0,0
7,cold,independent,PACER-A,1200,1.0,1,0.268882999989728,2,2,2,2,0,0,0,1
8,broad,independent,PostFilter-IVF,1200,0.3,0,0.7343370000398863,424,915,915,915,0,0,0,0
8,broad,independent,AdaptivePostFilter-IVF,1200,0.5,0,1.4099150000674854,552,1200,1200,1200,0,0,0,0
8,broad,independent,PACER-A,1200,0.6,0,4.035896999994293,1072,1200,1200,1200,0,0,0,0
9,medium,independent,PostFilter-IVF,1200,0.8,0,0.9894659999645228,34,1187,1187,1187,0,0,0,0
9,medium,independent,AdaptivePostFilter-IVF,1200,0.8,0,1.192245000083858,36,1200,1200,1200,0,0,0,0
9,medium,independent,PACER-A,1200,1.0,1,5.632657000205654,197,210,210,210,0,0,0,1
10,narrow,independent,PostFilter-IVF,1200,0.0,0,0.7963860000472778,0,992,992,992,0,0,0,0
10,narrow,independent,AdaptivePostFilter-IVF,1200,0.0,0,1.107352999952127,0,1200,1200,1200,0,0,0,0
10,narrow,independent,PACER-A,1200,1.0,1,0.34359200003564183,3,3,3,3,0,0,0,1
11,cold,independent,PostFilter-IVF,1200,0.25,0,0.826008000103684,1,1035,1035,1035,0,0,0,0
11,cold,independent,AdaptivePostFilter-IVF,1200,0.25,0,1.1576160000004165,1,1200,1200,1200,0,0,0,0
11,cold,independent,PACER-A,1200,1.0,1,0.45684299993808963,4,4,4,4,0,0,0,1
12,broad,independent,PostFilter-IVF,1200,0.6,0,0.9258699999463715,550,1128,1128,1128,0,0,0,0
12,broad,independent,AdaptivePostFilter-IVF,1200,0.6,0,1.5996009999525995,583,1200,1200,1200,0,0,0,0
12,broad,independent,PACER-A,1200,0.8,0,4.3042569998306135,1104,1200,1200,1200,0,0,0,0
13,medium,independent,PostFilter-IVF,1200,0.6,0,0.8080360000803921,26,1023,1023,1023,0,0,0,0
13,medium,independent,AdaptivePostFilter-IVF,1200,0.6,0,1.267103000145653,28,1200,1200,1200,0,0,0,0
13,medium,independent,PACER-A,1200,1.0,1,5.870063999964259,221,232,232,232,0,0,0,1
14,narrow,independent,PostFilter-IVF,1200,0.25,0,0.8821830001579656,1,1064,1064,1064,0,0,0,0
14,narrow,independent,AdaptivePostFilter-IVF,1200,0.25,0,1.2539430001652363,1,1200,1200,1200,0,0,0,0
14,narrow,independent,PACER-A,1200,1.0,1,0.6284300000061194,4,4,4,4,0,0,0,1
