query_id,regime,correlation,method,n,dim,k,allowed_count,selectivity,returned,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,explanation_valid,explanation_total,explanation_accuracy,latency_ms,raw_candidates,candidates,distance_evals,policy_checks,summary_checks,visited_cluster_count,certified,certified_and_exact,certificate_false_positive,certificate_gap,truncated_visible_slice
7,cold,independent,PACER-A,8000,64,10,2,0.00025,2,1.0,1,none,0,0,0,2,2,1.0,0.40936300001703785,2,2,2,2,32,2,1,1,0,0.0,0
7,cold,independent,PACER-C,8000,64,10,2,0.00025,2,1.0,1,none,0,0,0,2,2,1.0,0.300196999887703,2,2,2,2,32,2,1,1,0,0.0,0
7,cold,independent,PACER-X,8000,64,10,2,0.00025,2,1.0,1,none,0,0,0,2,2,1.0,0.30935299992052023,2,2,2,2,32,2,1,1,0,0.0,0
7,cold,independent,PACER-A-NoSlices,8000,64,10,2,0.00025,1,0.5,0,candidate_starvation,0,0,0,1,1,1.0,2.589901999954236,2400,1,2400,2400,19,19,0,1,0,0.0,1
7,cold,independent,PACER-A-NoBounds,8000,64,10,2,0.00025,2,1.0,1,none,0,0,0,2,2,1.0,0.23250999993251753,2,2,2,2,31,2,1,1,0,0.0,0
7,cold,independent,StaleNoRecheck,8000,64,10,2,0.00025,0,0.0,0,candidate_starvation,0,0,0,0,0,1.0,0.960554000130287,939,0,939,939,0,8,0,1,0,0.0,0
7,cold,independent,NaiveNoPolicy,8000,64,10,2,0.00025,10,0.0,0,ranking_truncation,10,2,10,0,10,0.0,0.4665019998810749,939,939,939,0,0,8,0,1,0,0.0,0
8,broad,independent,ExactSecure,8000,64,10,3585,0.448125,10,1.0,1,none,0,0,0,10,10,1.0,4.826076999961515,8000,3585,3585,8000,0,0,1,1,0,0.0,0
8,broad,independent,PreFilter-Exact,8000,64,10,3585,0.448125,10,1.0,1,none,0,0,0,10,10,1.0,4.516200999887587,8000,3585,3585,8000,0,0,1,1,0,0.0,0
8,broad,independent,BitmapSlice-Exact,8000,64,10,3585,0.448125,10,1.0,1,none,0,0,0,10,10,1.0,8.370868000156406,3992,3585,3585,3992,0,0,1,1,0,0.0,0
8,broad,independent,ScalarOnly,8000,64,10,3585,0.448125,10,0.0,0,ranking_truncation,0,0,0,10,10,1.0,4.402212999821131,8000,3585,0,8000,0,0,0,1,0,0.0,0
8,broad,independent,PostFilter-IVF,8000,64,10,3585,0.448125,10,0.3,0,ranking_truncation,0,0,0,10,10,1.0,0.9543040000608016,915,424,915,915,0,8,0,1,0,0.0,0
8,broad,independent,AdaptivePostFilter-IVF,8000,64,10,3585,0.448125,10,1.0,1,none,0,0,0,10,10,1.0,4.576498999995238,4800,2156,4800,4800,0,39,0,1,0,0.0,0
8,broad,independent,ExactPrefix-PostFilter,8000,64,10,3585,0.448125,10,1.0,1,none,0,0,0,10,10,1.0,2.276719999827037,2400,1103,8000,2400,0,0,0,1,0,0.0,0
8,broad,independent,TenantPartition-IVF,8000,64,10,3585,0.448125,10,0.3,0,ranking_truncation,0,0,0,10,10,1.0,0.6531540000196401,915,424,915,915,0,8,0,1,0,0.0,0
8,broad,independent,PreFilter-IVF,8000,64,10,3585,0.448125,10,0.3,0,ranking_truncation,0,0,0,10,10,1.0,1.2948200001119403,982,464,464,982,8,8,0,1,0,0.0,0
8,broad,independent,PACER-A,8000,64,10,3585,0.448125,10,1.0,1,none,0,0,0,10,10,1.0,8.075966999967932,2400,2157,2400,2400,39,39,0,1,0,0.6221945285797119,1
8,broad,independent,PACER-C,8000,64,10,3585,0.448125,10,1.0,1,none,0,0,0,10,10,1.0,11.955724000017653,3992,3585,3992,3992,64,64,1,1,0,0.0,0
8,broad,independent,PACER-X,8000,64,10,3585,0.448125,10,1.0,1,none,0,0,0,10,10,1.0,12.279666000040379,3992,3585,3992,3992,64,64,1,1,0,0.0,0
8,broad,independent,PACER-A-NoSlices,8000,64,10,3585,0.448125,10,0.6,0,ranking_truncation,0,0,0,10,10,1.0,2.7676719998908084,2400,1085,2400,2400,20,20,0,1,0,0.6593619585037231,1
